156;20;p
156;19;p
155;19;p
155;18;p
155;17;p
155;16;p
155;15;p
155;14;p
155;13;p
154;13;p
154;12;p
153;11;p
153;10;p
153;9;p
152;9;p
152;8;p
151;8;p
151;7;p
151;6;p
150;6;p
150;5;p
149;5;p
149;4;p
148;4;p
147;4;p
146;3;p
145;3;p
144;3;p
144;2;p
143;2;p
142;2;p
141;1;p
140;1;p
139;1;p
138;1;p
137;1;p
137;0;p
136;0;p
135;0;p
134;0;p
133;0;p
132;0;p
131;1;p
131;2;p
131;3;p
130;3;p
130;4;p
130;5;p
130;6;p
129;7;p
129;8;p
129;9;p
128;10;p
128;11;p
128;12;p
128;13;p
128;14;p
128;15;p
128;16;p
128;17;p
128;18;p
128;19;p
127;20;p
127;21;p
127;22;p
127;23;p
127;25;p
127;26;p
127;27;p
126;28;p
126;30;p
126;31;p
126;33;p
126;34;p
126;35;p
126;36;p
126;37;p
126;39;p
125;40;p
125;41;p
125;42;p
125;44;p
125;45;p
125;46;p
125;47;p
125;49;p
124;50;p
124;51;p
124;52;p
124;54;p
124;55;p
124;56;p
124;58;p
124;59;p
123;61;p
123;63;p
123;65;p
123;66;p
123;67;p
122;69;p
122;70;p
122;72;p
122;74;p
122;76;p
122;78;p
122;79;p
122;81;p
122;82;p
122;83;p
122;85;p
121;87;p
121;88;p
121;89;p
121;91;p
121;92;p
120;94;p
120;95;p
120;97;p
120;98;p
120;100;p
119;102;p
119;103;p
119;104;p
119;106;p
119;108;p
119;109;p
118;110;p
118;112;p
118;114;p
118;115;p
118;116;p
118;118;p
117;120;p
117;122;p
117;124;p
117;126;p
117;128;p
117;130;p
116;130;p
116;132;p
116;134;p
116;136;p
116;137;p
116;138;p
116;140;p
116;142;p
116;143;p
116;144;p
115;146;p
115;148;p
115;150;p
115;152;p
115;154;p
115;155;p
115;156;p
115;158;p
115;159;p
115;161;p
114;163;p
114;165;p
114;166;p
114;168;p
114;169;p
114;170;p
114;172;p
114;173;p
114;174;p
114;176;p
114;177;p
114;179;p
113;181;p
113;182;p
113;184;p
113;186;p
112;187;p
112;189;p
112;191;p
112;192;p
111;194;p
111;195;p
111;197;p
110;198;p
110;199;p
110;200;p
109;201;p
109;203;p
109;204;p
109;206;p
109;207;p
109;208;p
108;208;p
108;210;p
108;211;p
107;212;p
107;213;p
106;214;p
106;215;p
106;216;p
105;217;p
105;218;p
104;219;p
104;220;p
104;222;p
104;223;p
103;224;p
103;225;p
102;225;p
102;226;p
101;226;p
101;227;p
100;228;p
100;229;p
100;230;p
100;231;p
99;232;p
99;233;p
