0;292;p
1;292;p
2;291;p
3;291;p
3;290;p
3;289;p
4;289;p
5;289;p
5;288;p
6;288;p
6;287;p
7;286;p
7;285;p
8;285;p
8;284;p
9;283;p
10;283;p
10;282;p
11;281;p
12;280;p
12;279;p
13;278;p
14;278;p
15;277;p
15;275;p
15;274;p
16;273;p
17;273;p
18;272;p
18;270;p
19;269;p
20;268;p
21;266;p
22;265;p
23;263;p
23;262;p
24;260;p
25;259;p
26;258;p
27;257;p
28;255;p
29;253;p
29;252;p
30;251;p
31;250;p
32;248;p
33;246;p
34;245;p
35;244;p
36;242;p
37;240;p
37;239;p
38;237;p
39;235;p
41;233;p
42;232;p
43;231;p
44;229;p
45;227;p
46;225;p
48;223;p
49;221;p
50;219;p
51;217;p
51;215;p
53;213;p
54;211;p
55;209;p
56;208;p
57;206;p
59;204;p
60;202;p
61;199;p
63;197;p
64;195;p
65;193;p
67;191;p
68;188;p
69;186;p
71;184;p
72;182;p
73;179;p
75;177;p
76;175;p
78;173;p
79;170;p
80;168;p
82;166;p
83;163;p
85;161;p
86;159;p
87;156;p
89;154;p
90;152;p
92;150;p
93;147;p
94;145;p
96;143;p
97;141;p
98;138;p
100;136;p
101;134;p
102;131;p
104;129;p
105;127;p
106;125;p
108;123;p
109;121;p
110;118;p
112;116;p
113;114;p
114;112;p
115;111;p
117;109;p
118;107;p
119;105;p
120;103;p
120;101;p
122;99;p
123;97;p
124;95;p
125;93;p
126;91;p
127;89;p
128;87;p
129;86;p
131;84;p
132;83;p
133;81;p
134;79;p
135;77;p
136;75;p
137;74;p
137;73;p
138;71;p
139;69;p
140;68;p
141;66;p
142;64;p
143;64;p
144;62;p
145;60;p
145;59;p
146;57;p
147;57;p
148;55;p
149;53;p
150;52;p
151;50;p
151;48;p
152;47;p
153;46;p
154;45;p
155;44;p
155;42;p
155;41;p
156;41;p
157;39;p
157;38;p
158;37;p
159;36;p
159;35;p
159;34;p
160;33;p
160;32;p
161;31;p
162;30;p
162;29;p
163;28;p
163;27;p
164;27;p
164;26;p
164;25;p
164;24;p
165;23;p
165;22;p
166;21;p
166;20;p
167;20;p
167;19;p
167;18;p
167;17;p
168;16;p
168;15;p
169;15;p
169;14;p
169;13;p
170;12;p
170;11;p
171;11;p
171;10;p
171;9;p
171;8;p
171;7;p
172;7;p
172;6;p
172;5;p
173;5;p
173;4;p
173;3;p
174;3;p
174;2;p
174;1;p
175;1;p
175;0;p
175;1;p
176;2;p
176;3;p
177;3;p
177;4;p
177;5;p
177;6;p
178;6;p
178;7;p
179;8;p
179;9;p
179;10;p
179;11;p
179;12;p
180;14;p
180;15;p
181;15;p
181;17;p
182;18;p
182;19;p
183;20;p
183;22;p
184;23;p
184;25;p
185;27;p
185;28;p
185;30;p
186;32;p
187;34;p
188;36;p
188;38;p
189;40;p
190;43;p
191;45;p
191;47;p
192;50;p
193;53;p
194;55;p
195;58;p
196;61;p
197;64;p
198;67;p
199;70;p
200;73;p
201;76;p
203;79;p
204;82;p
205;87;p
206;90;p
207;94;p
208;97;p
210;101;p
211;105;p
212;109;p
213;113;p
214;116;p
215;121;p
218;125;p
219;129;p
220;134;p
221;138;p
222;142;p
223;147;p
225;151;p
226;156;p
227;160;p
229;164;p
230;169;p
231;173;p
233;178;p
234;182;p
235;186;p
236;191;p
237;195;p
238;199;p
239;204;p
241;208;p
242;212;p
243;217;p
244;221;p
245;225;p
247;230;p
248;234;p
249;238;p
250;243;p
250;247;p
252;251;p
254;256;p
254;260;p
255;264;p
256;267;p
257;272;p
258;276;p
259;279;p
260;283;p
261;286;p
261;291;p
263;298;p
264;301;p
264;305;p
265;308;p
266;311;p
267;315;p
267;318;p
268;321;p
269;324;p
269;327;p
270;330;p
270;333;p
271;336;p
272;338;p
272;341;p
273;344;p
273;346;p
274;349;p
275;351;p
275;352;p
276;355;p
276;357;p
277;359;p
277;361;p
278;363;p
278;365;p
279;367;p
279;368;p
280;370;p
280;372;p
281;374;p
281;376;p
282;377;p
282;378;p
282;380;p
283;383;p
284;384;p
284;385;p
285;387;p
285;388;p
285;389;p
286;390;p
286;391;p
286;393;p
286;394;p
287;395;p
287;397;p
287;398;p
288;398;p
288;399;p
289;400;p
289;401;p
290;402;p
290;403;p
290;404;p
290;405;p
290;406;p
291;407;p
291;408;p
291;409;p
292;410;p
292;411;p
293;412;p
293;413;p
293;414;p
294;414;p
294;415;p
294;416;p
294;417;p
295;418;p
