0;202;p
1;202;p
1;201;p
1;200;p
2;200;p
3;200;p
3;199;p
4;199;p
4;198;p
5;198;p
5;197;p
5;196;p
6;196;p
7;196;p
7;195;p
8;195;p
8;194;p
9;194;p
9;193;p
9;192;p
10;192;p
11;192;p
11;191;p
12;191;p
12;190;p
13;190;p
13;189;p
13;188;p
14;188;p
15;188;p
15;187;p
16;187;p
16;186;p
17;185;p
17;184;p
18;184;p
18;183;p
19;183;p
19;182;p
19;181;p
20;181;p
20;180;p
21;179;p
22;179;p
22;178;p
22;177;p
23;177;p
23;176;p
24;176;p
24;175;p
25;175;p
25;174;p
26;173;p
26;172;p
27;172;p
28;172;p
28;171;p
28;170;p
29;170;p
29;169;p
30;168;p
31;168;p
31;167;p
32;167;p
32;166;p
32;165;p
33;165;p
34;164;p
35;163;p
35;162;p
36;162;p
36;161;p
36;160;p
37;160;p
37;159;p
38;159;p
38;158;p
39;157;p
40;157;p
40;156;p
40;155;p
41;154;p
42;153;p
43;152;p
43;151;p
44;151;p
44;150;p
44;149;p
44;148;p
45;148;p
45;147;p
46;146;p
46;145;p
47;145;p
47;144;p
48;144;p
48;143;p
48;142;p
48;141;p
49;141;p
50;140;p
50;139;p
51;138;p
52;137;p
52;136;p
53;135;p
53;134;p
54;134;p
54;133;p
55;133;p
55;132;p
56;132;p
56;131;p
56;130;p
57;129;p
58;129;p
58;128;p
59;127;p
60;126;p
60;125;p
61;124;p
61;123;p
62;123;p
62;122;p
63;122;p
63;121;p
63;120;p
64;120;p
64;119;p
65;118;p
66;118;p
66;117;p
67;116;p
67;115;p
67;114;p
68;114;p
68;113;p
69;113;p
69;112;p
70;111;p
71;110;p
71;109;p
71;108;p
72;108;p
72;107;p
73;107;p
73;106;p
74;106;p
74;105;p
75;105;p
75;104;p
75;103;p
75;102;p
76;102;p
77;101;p
77;100;p
78;100;p
78;99;p
79;98;p
79;97;p
80;97;p
80;96;p
81;95;p
81;94;p
82;94;p
82;93;p
83;93;p
83;92;p
83;91;p
84;90;p
85;90;p
85;89;p
86;88;p
86;87;p
87;87;p
87;86;p
88;85;p
89;84;p
89;83;p
90;83;p
90;82;p
91;82;p
91;81;p
91;80;p
92;80;p
92;79;p
93;78;p
94;78;p
94;77;p
95;76;p
95;75;p
96;75;p
96;74;p
97;74;p
97;73;p
98;72;p
99;71;p
99;70;p
100;69;p
100;68;p
101;68;p
101;67;p
102;67;p
103;66;p
103;65;p
103;64;p
104;63;p
105;63;p
105;62;p
105;61;p
106;61;p
106;60;p
107;59;p
107;58;p
108;57;p
108;56;p
109;55;p
110;55;p
110;54;p
110;53;p
110;52;p
111;52;p
111;51;p
112;51;p
112;50;p
113;50;p
113;49;p
114;49;p
114;48;p
114;47;p
115;46;p
115;45;p
116;45;p
116;44;p
117;43;p
118;43;p
118;42;p
118;41;p
118;40;p
119;40;p
119;39;p
120;39;p
121;39;p
121;38;p
121;37;p
122;37;p
122;36;p
122;35;p
123;35;p
124;34;p
124;33;p
125;32;p
126;32;p
126;31;p
126;30;p
127;29;p
127;28;p
128;28;p
129;28;p
129;27;p
130;26;p
130;25;p
130;24;p
131;24;p
132;23;p
132;22;p
133;22;p
133;21;p
134;21;p
134;20;p
134;19;p
135;19;p
135;18;p
136;18;p
136;17;p
136;16;p
137;16;p
138;16;p
138;15;p
138;14;p
138;13;p
139;13;p
139;12;p
140;12;p
140;11;p
141;10;p
141;9;p
142;9;p
142;8;p
142;7;p
143;6;p
143;5;p
144;5;p
144;4;p
145;4;p
145;3;p
146;3;p
146;2;p
146;1;p
146;0;p
147;0;p
148;0;p
148;1;p
149;1;p
149;2;p
150;2;p
150;3;p
151;3;p
151;4;p
152;4;p
152;5;p
153;5;p
153;6;p
154;6;p
154;7;p
155;7;p
156;7;p
157;7;p
157;8;p
157;9;p
158;9;p
159;9;p
159;10;p
160;10;p
160;11;p
161;11;p
162;11;p
162;12;p
163;12;p
163;13;p
164;13;p
165;13;p
165;14;p
165;15;p
166;15;p
167;15;p
168;15;p
168;16;p
169;16;p
169;17;p
170;18;p
171;18;p
171;19;p
172;19;p
173;19;p
173;20;p
174;20;p
174;21;p
175;21;p
175;22;p
176;22;p
176;23;p
177;23;p
178;24;p
179;24;p
179;25;p
180;25;p
180;26;p
181;26;p
181;27;p
