215;22;p
211;21;p
206;20;p
196;19;p
181;19;p
167;19;p
151;19;p
135;19;p
117;19;p
95;19;p
77;23;p
65;28;p
54;33;p
43;38;p
39;42;p
32;47;p
28;54;p
24;61;p
19;73;p
16;87;p
11;103;p
7;119;p
3;133;p
2;147;p
0;158;p
0;167;p
0;173;p
1;180;p
2;184;p
4;189;p
6;195;p
9;203;p
11;210;p
17;219;p
22;226;p
26;233;p
31;240;p
39;249;p
47;257;p
58;265;p
72;272;p
89;278;p
111;284;p
135;292;p
157;298;p
179;302;p
199;303;p
218;307;p
232;307;p
246;307;p
259;307;p
270;307;p
285;307;p
299;300;p
318;295;p
336;283;p
360;269;p
384;255;p
404;241;p
424;227;p
442;213;p
451;203;p
456;194;p
457;188;p
459;181;p
457;171;p
454;159;p
445;144;p
436;132;p
424;121;p
406;107;p
388;97;p
372;86;p
355;74;p
341;62;p
326;53;p
311;42;p
296;30;p
280;21;p
263;11;p
246;5;p
229;1;p
210;0;p
185;0;p
157;0;p
129;0;p
107;6;p
89;12;p
72;19;p
59;24;p
57;27;p
52;30;p
50;32;p
52;35;p
