175;0;p
175;1;p
174;1;p
173;1;p
173;2;p
172;2;p
172;3;p
171;3;p
171;4;p
171;5;p
170;5;p
169;5;p
169;6;p
168;6;p
168;7;p
167;7;p
167;8;p
166;8;p
166;9;p
165;9;p
164;9;p
164;10;p
163;10;p
163;11;p
163;12;p
162;12;p
162;13;p
161;13;p
160;13;p
160;14;p
159;14;p
159;15;p
158;16;p
157;17;p
156;17;p
155;17;p
155;18;p
155;19;p
154;19;p
154;20;p
153;20;p
152;21;p
151;21;p
151;22;p
150;22;p
150;23;p
149;23;p
149;24;p
148;24;p
147;24;p
147;25;p
147;26;p
146;26;p
145;27;p
144;27;p
144;28;p
143;28;p
143;29;p
142;29;p
142;30;p
141;30;p
140;31;p
140;32;p
139;32;p
138;32;p
138;33;p
137;33;p
137;34;p
136;34;p
136;35;p
135;36;p
134;36;p
133;37;p
132;37;p
132;38;p
132;39;p
131;39;p
130;40;p
129;40;p
128;41;p
128;42;p
127;42;p
127;43;p
126;43;p
126;44;p
125;44;p
124;44;p
124;45;p
123;46;p
122;47;p
121;48;p
120;48;p
120;49;p
119;49;p
119;50;p
118;51;p
117;51;p
117;52;p
116;52;p
115;53;p
114;54;p
113;55;p
112;56;p
111;57;p
110;58;p
109;58;p
109;59;p
108;59;p
108;60;p
107;60;p
107;61;p
106;61;p
105;62;p
104;63;p
104;64;p
103;64;p
102;64;p
102;65;p
101;65;p
101;66;p
100;67;p
99;68;p
98;68;p
97;68;p
97;69;p
97;70;p
96;70;p
95;71;p
94;71;p
93;72;p
93;73;p
92;73;p
92;74;p
91;74;p
91;75;p
90;75;p
89;75;p
89;76;p
88;76;p
88;77;p
87;77;p
86;78;p
85;79;p
84;79;p
83;80;p
82;81;p
81;81;p
81;82;p
80;83;p
79;83;p
78;83;p
77;84;p
77;85;p
76;85;p
75;86;p
74;86;p
74;87;p
73;87;p
72;87;p
72;88;p
71;88;p
71;89;p
70;89;p
69;90;p
69;91;p
68;91;p
67;91;p
66;92;p
65;92;p
65;93;p
65;94;p
64;94;p
64;95;p
63;95;p
62;95;p
61;96;p
61;97;p
60;97;p
60;98;p
59;98;p
59;99;p
58;99;p
57;99;p
57;100;p
56;101;p
55;102;p
54;103;p
53;103;p
53;104;p
52;105;p
51;106;p
50;107;p
49;107;p
49;108;p
48;108;p
47;109;p
46;110;p
46;111;p
45;111;p
44;111;p
43;112;p
42;113;p
42;114;p
41;114;p
40;114;p
39;115;p
38;115;p
38;116;p
38;117;p
37;117;p
36;118;p
35;118;p
34;118;p
34;119;p
34;120;p
33;120;p
33;121;p
32;121;p
31;122;p
30;122;p
30;123;p
29;123;p
29;124;p
28;124;p
27;125;p
26;125;p
26;126;p
25;126;p
25;127;p
24;127;p
23;128;p
22;128;p
22;129;p
22;130;p
21;130;p
20;130;p
20;131;p
19;131;p
19;132;p
18;132;p
18;133;p
17;133;p
17;134;p
16;134;p
15;134;p
15;135;p
14;135;p
14;136;p
14;137;p
13;137;p
13;138;p
12;138;p
11;138;p
11;139;p
10;139;p
10;140;p
9;140;p
9;141;p
8;141;p
8;142;p
7;142;p
7;143;p
6;143;p
6;144;p
5;144;p
5;145;p
4;145;p
4;146;p
3;146;p
3;147;p
2;147;p
2;148;p
1;148;p
0;148;p
0;149;p
1;149;p
2;149;p
3;149;p
4;149;p
5;149;p
6;149;p
7;149;p
8;149;p
9;149;p
10;149;p
11;149;p
12;149;p
13;149;p
14;149;p
15;149;p
16;149;p
17;149;p
18;149;p
19;149;p
20;149;p
