74;422;p
75;422;p
76;422;p
77;422;p
77;421;p
78;421;p
78;420;p
78;419;p
78;418;p
78;417;p
79;416;p
80;415;p
80;414;p
80;413;p
81;412;p
82;411;p
82;410;p
82;409;p
82;408;p
83;407;p
83;406;p
83;405;p
84;404;p
85;403;p
85;402;p
86;401;p
86;400;p
86;398;p
87;397;p
87;396;p
88;395;p
88;394;p
89;393;p
90;391;p
90;390;p
91;389;p
91;387;p
91;386;p
92;384;p
92;383;p
93;382;p
94;380;p
94;378;p
95;376;p
96;374;p
97;372;p
97;371;p
98;369;p
99;367;p
99;365;p
100;363;p
101;361;p
102;359;p
103;357;p
103;354;p
104;352;p
104;351;p
105;349;p
106;346;p
107;344;p
108;342;p
109;339;p
110;337;p
110;334;p
111;332;p
112;329;p
113;326;p
114;324;p
115;321;p
116;319;p
117;316;p
118;313;p
119;311;p
120;308;p
121;305;p
122;302;p
123;298;p
124;295;p
127;292;p
128;289;p
129;286;p
130;283;p
131;280;p
132;277;p
134;274;p
135;271;p
136;268;p
137;264;p
138;260;p
140;257;p
141;254;p
142;250;p
143;247;p
144;244;p
146;239;p
147;236;p
148;233;p
149;230;p
151;226;p
152;222;p
154;219;p
155;215;p
156;212;p
157;209;p
158;205;p
159;201;p
160;198;p
162;195;p
163;191;p
164;188;p
165;185;p
166;182;p
167;177;p
168;174;p
169;171;p
170;168;p
171;165;p
172;162;p
173;159;p
174;156;p
175;153;p
176;150;p
177;147;p
178;144;p
180;141;p
181;137;p
182;134;p
183;131;p
184;128;p
185;125;p
186;123;p
187;120;p
188;117;p
189;114;p
190;112;p
191;109;p
192;106;p
193;104;p
194;101;p
195;99;p
196;96;p
196;94;p
197;91;p
198;89;p
199;86;p
200;84;p
201;81;p
202;79;p
202;77;p
203;74;p
204;72;p
205;71;p
206;67;p
207;66;p
207;64;p
207;62;p
208;59;p
209;57;p
209;55;p
210;53;p
211;51;p
212;49;p
213;46;p
213;44;p
214;43;p
215;41;p
216;39;p
217;38;p
217;36;p
218;34;p
219;32;p
220;30;p
220;29;p
221;28;p
222;26;p
223;24;p
223;23;p
223;22;p
224;21;p
225;19;p
225;18;p
226;17;p
227;16;p
228;15;p
228;13;p
229;12;p
229;11;p
230;10;p
231;9;p
232;8;p
232;7;p
232;6;p
232;5;p
233;5;p
234;4;p
234;3;p
235;3;p
235;2;p
235;1;p
236;1;p
237;0;p
237;1;p
237;2;p
237;3;p
237;4;p
237;5;p
237;6;p
238;7;p
238;8;p
238;9;p
238;10;p
238;11;p
238;12;p
239;13;p
239;15;p
239;16;p
239;18;p
239;19;p
239;21;p
240;23;p
240;24;p
240;26;p
240;27;p
241;28;p
241;30;p
242;32;p
242;34;p
242;35;p
243;37;p
243;39;p
244;41;p
244;43;p
245;45;p
245;46;p
246;48;p
246;51;p
247;53;p
247;55;p
248;58;p
248;60;p
249;62;p
250;65;p
250;67;p
251;70;p
251;73;p
252;75;p
253;78;p
253;80;p
254;83;p
254;86;p
255;89;p
256;92;p
257;94;p
257;97;p
258;100;p
259;103;p
259;106;p
260;109;p
261;112;p
262;115;p
262;118;p
263;121;p
264;124;p
265;127;p
266;130;p
267;133;p
268;137;p
270;143;p
271;146;p
273;152;p
274;155;p
275;159;p
277;165;p
279;169;p
280;172;p
281;175;p
283;178;p
284;181;p
285;184;p
288;190;p
289;194;p
290;198;p
292;201;p
293;204;p
294;207;p
295;210;p
297;213;p
298;216;p
299;219;p
301;222;p
302;225;p
303;229;p
305;232;p
306;235;p
310;241;p
311;244;p
313;247;p
314;249;p
317;255;p
318;258;p
320;262;p
321;265;p
322;268;p
324;270;p
327;276;p
328;278;p
329;281;p
331;284;p
332;287;p
333;289;p
335;292;p
336;295;p
339;300;p
340;302;p
342;305;p
343;307;p
344;310;p
347;315;p
348;318;p
349;320;p
351;324;p
352;325;p
354;330;p
356;332;p
357;334;p
359;339;p
360;341;p
363;345;p
364;348;p
366;352;p
367;354;p
368;357;p
369;359;p
371;363;p
372;365;p
373;367;p
